dataset,target_size,algorithm,time,metric1,metric2
LUCAS,5,BS-Net-FC,78.568846,0.4496208400061185,58.470651524485305
LUCAS,5,BS-Net-FC,79.460943,0.583031308555386,50.517824517428
LUCAS,5,BS-Net-FC,80.554058,0.3900102543402579,51.97731291070814
LUCAS,5,BS-Net-FC,79.232738,0.4687810012400013,61.985157978412616
LUCAS,5,BS-Net-FC,81.046758,0.4893902482449369,55.43405557830939
LUCAS,5,BS-Net-FC,80.115352,0.630912478881166,49.64742138067152
LUCAS,5,BS-Net-FC,81.458865,0.7407509099289219,41.79759493677391
LUCAS,10,BS-Net-FC,78.168344,0.7165927639551617,39.26395303545362
LUCAS,10,BS-Net-FC,76.409644,0.4845939872245993,47.6001437058379
LUCAS,10,BS-Net-FC,78.24368,0.6406914588422419,43.44359945579803
LUCAS,10,BS-Net-FC,78.568846,0.756689074558883,38.87655270839816
LUCAS,10,BS-Net-FC,79.460943,0.6808257988496837,44.1984263236879
LUCAS,10,BS-Net-FC,80.554058,0.5120818685276503,46.48641289483843
LUCAS,10,BS-Net-FC,79.232738,0.7199761529233268,45.00372081585514
LUCAS,10,BS-Net-FC,81.046758,0.6858344788167092,43.482185138717455
LUCAS,10,BS-Net-FC,80.115352,0.7999817648346974,36.548268881584285
LUCAS,10,BS-Net-FC,81.458865,0.7809354410863539,38.421890789944094
LUCAS,15,BS-Net-FC,78.168344,0.7618117585077266,35.995541670410155
LUCAS,15,BS-Net-FC,76.409644,0.7093050536192516,35.748042400892835
LUCAS,15,BS-Net-FC,78.24368,0.7043626439587891,39.40684677405657
LUCAS,15,BS-Net-FC,78.568846,0.7505097236302581,39.36713002288698
LUCAS,15,BS-Net-FC,79.460943,0.7671204802389318,37.75361694136797
LUCAS,15,BS-Net-FC,80.554058,0.6585562753430462,38.88768806132083
LUCAS,15,BS-Net-FC,79.232738,0.7800465473527962,39.88561608817214
LUCAS,15,BS-Net-FC,81.046758,0.6820813213873234,43.74114254178465
LUCAS,15,BS-Net-FC,80.115352,0.8048289959943773,36.102698451345454
LUCAS,15,BS-Net-FC,81.458865,0.8208384825293742,34.74681793014418
LUCAS,20,BS-Net-FC,78.168344,0.7902466065108329,33.77870939381771
LUCAS,20,BS-Net-FC,76.409644,0.731204139178175,34.37516661557467
LUCAS,20,BS-Net-FC,78.24368,0.7538474505177258,35.957890002219514
LUCAS,20,BS-Net-FC,78.568846,0.7303536002680752,40.92646700435642
LUCAS,20,BS-Net-FC,79.460943,0.7626405231915965,38.11502461981533
LUCAS,20,BS-Net-FC,80.554058,0.6776192029198332,37.78654107896415
LUCAS,20,BS-Net-FC,79.232738,0.7817578823724836,39.73014924174331
LUCAS,20,BS-Net-FC,81.046758,0.6750223306018225,44.22408543928277
LUCAS,20,BS-Net-FC,80.115352,0.8025836609200296,36.30977542403458
LUCAS,20,BS-Net-FC,81.458865,0.8295167991144705,33.894830614834724
LUCAS,25,BS-Net-FC,78.168344,0.7870091651398083,34.03839017505821
LUCAS,25,BS-Net-FC,76.409644,0.7522863898769097,32.99958344681922
LUCAS,25,BS-Net-FC,78.24368,0.7836444118637029,33.711345674151374
LUCAS,25,BS-Net-FC,78.568846,0.7293696304565824,41.00107162940895
LUCAS,25,BS-Net-FC,79.460943,0.7729743979082742,37.27608854553999
LUCAS,25,BS-Net-FC,80.554058,0.7076796638366613,35.98173257472801
LUCAS,25,BS-Net-FC,79.232738,0.7985170346942274,38.17421190057617
LUCAS,25,BS-Net-FC,81.046758,0.6911094818296162,43.11559552946287
LUCAS,25,BS-Net-FC,80.115352,0.7972198608519987,36.79973778739716
LUCAS,25,BS-Net-FC,81.458865,0.8226963555739106,34.56618927968168
LUCAS,30,BS-Net-FC,78.168344,0.7622301666486528,35.96391238539347
LUCAS,30,BS-Net-FC,76.409644,0.7152595776898362,35.38002096281999
LUCAS,30,BS-Net-FC,163.126677,0.7811683250584764,33.903702041947064
LUCAS,30,BS-Net-FC,163.89764,0.7747866356361734,37.40279196909543
LUCAS,30,BS-Net-FC,152.294519,0.7718837717000677,37.36551804178537
LUCAS,30,BS-Net-FC,153.307817,0.704893941843058,36.15277341623676
LUCAS,30,BS-Net-FC,153.031525,0.787752588486421,39.18069308560457
LUCAS,30,BS-Net-FC,152.796107,0.7522361369073679,38.61455927737394
LUCAS,30,BS-Net-FC,152.60304,0.7944442800101946,37.05073254298596
LUCAS,30,BS-Net-FC,155.310762,0.816844347201689,35.13199691982633
GHISACONUS,5,LASSO,0.175655,0.6743515850144092,0.543989207670927
GHISACONUS,5,LASSO,0.142824,0.6829971181556196,0.5571771639384201
GHISACONUS,5,LASSO,0.111785,0.6628242074927954,0.536414086050973
GHISACONUS,5,LASSO,0.154672,0.6311239193083573,0.4875569656763773
GHISACONUS,5,LASSO,0.134672,0.6253602305475504,0.478858595194085
GHISACONUS,5,LASSO,0.16077,0.6051873198847262,0.4583499492975719
GHISACONUS,5,LASSO,0.081782,0.6368876080691642,0.4879068623431991
GHISACONUS,5,LASSO,0.048873,0.6657060518731989,0.5243542173800013
GHISACONUS,5,LASSO,0.057816,0.6570605187319885,0.5275076092180242
GHISACONUS,5,LASSO,0.131601,0.6023054755043228,0.4547690345793435
GHISACONUS,10,LASSO,0.175655,0.69164265129683,0.5660421463551467
GHISACONUS,10,LASSO,0.142824,0.6974063400576369,0.5766768522929278
GHISACONUS,10,LASSO,0.111785,0.6282420749279539,0.4864331524420325
GHISACONUS,10,LASSO,0.154672,0.654178674351585,0.5238258602353425
GHISACONUS,10,LASSO,0.134672,0.6368876080691642,0.4890499006661214
GHISACONUS,10,LASSO,0.16077,0.6657060518731989,0.5393453879606318
GHISACONUS,10,LASSO,0.081782,0.6512968299711815,0.5075474132370017
GHISACONUS,10,LASSO,0.048873,0.7262247838616714,0.6072883657763695
GHISACONUS,10,LASSO,0.057816,0.6858789625360231,0.5632649762135697
GHISACONUS,10,LASSO,0.131601,0.6685878962536023,0.543963704516365
GHISACONUS,15,LASSO,0.175655,0.7060518731988472,0.5871456899568412
GHISACONUS,15,LASSO,0.142824,0.6858789625360231,0.556536522452808
GHISACONUS,15,LASSO,0.111785,0.6512968299711815,0.5206744600210055
GHISACONUS,15,LASSO,0.154672,0.6397694524495677,0.5044442921122384
GHISACONUS,15,LASSO,0.134672,0.6426512968299711,0.4966072347793533
GHISACONUS,15,LASSO,0.16077,0.6743515850144092,0.5504408342027723
GHISACONUS,15,LASSO,0.081782,0.6801152737752162,0.5506859222621436
GHISACONUS,15,LASSO,0.048873,0.7031700288184438,0.570797257214223
GHISACONUS,15,LASSO,0.057816,0.6743515850144092,0.5534461552478134
GHISACONUS,15,LASSO,0.131601,0.6455331412103746,0.5098588637903513
GHISACONUS,20,LASSO,0.175655,0.7031700288184438,0.5832147771532523
GHISACONUS,20,LASSO,0.142824,0.7175792507204611,0.6010698825710029
GHISACONUS,20,LASSO,0.111785,0.6743515850144092,0.5499609769534478
GHISACONUS,20,LASSO,0.154672,0.6685878962536023,0.5444062610601788
GHISACONUS,20,LASSO,0.134672,0.659942363112392,0.5190179725126278
GHISACONUS,20,LASSO,0.16077,0.6628242074927954,0.5363293741434445
GHISACONUS,20,LASSO,0.081782,0.7031700288184438,0.5839376971700639
GHISACONUS,20,LASSO,0.048873,0.7262247838616714,0.6049114901063077
GHISACONUS,20,LASSO,0.057816,0.7060518731988472,0.5957743261763362
GHISACONUS,20,LASSO,0.131601,0.659942363112392,0.5295401796998874
GHISACONUS,25,LASSO,0.175655,0.7089337175792507,0.5926188538881785
GHISACONUS,25,LASSO,0.142824,0.723342939481268,0.6097103758552816
GHISACONUS,25,LASSO,0.111785,0.6628242074927954,0.5315842303831643
GHISACONUS,25,LASSO,0.154672,0.6829971181556196,0.5643340600139248
GHISACONUS,25,LASSO,0.134672,0.6426512968299711,0.4933829416474357
GHISACONUS,25,LASSO,0.16077,0.6657060518731989,0.538473886372757
GHISACONUS,25,LASSO,0.081782,0.7118155619596542,0.594687722658942
GHISACONUS,25,LASSO,0.048873,0.69164265129683,0.5538934746302371
GHISACONUS,25,LASSO,0.057816,0.7031700288184438,0.5905205994225746
GHISACONUS,25,LASSO,0.131601,0.659942363112392,0.5291398344066237
GHISACONUS,30,LASSO,0.175655,0.7060518731988472,0.5861948020062431
GHISACONUS,30,LASSO,0.142824,0.723342939481268,0.6087155693897928
GHISACONUS,30,LASSO,0.111785,0.6657060518731989,0.5361604056234155
GHISACONUS,30,LASSO,0.154672,0.6858789625360231,0.5701247925806379
GHISACONUS,30,LASSO,0.134672,0.6340057636887608,0.4820895522388059
GHISACONUS,30,LASSO,0.16077,0.6628242074927954,0.535273176818031
GHISACONUS,30,LASSO,0.081782,0.6829971181556196,0.5540314760074307
GHISACONUS,30,LASSO,0.048873,0.6887608069164265,0.5487428956747905
GHISACONUS,30,LASSO,0.057816,0.6945244956772334,0.578497433076641
GHISACONUS,30,LASSO,0.131601,0.6685878962536023,0.5436038199805571
Indian Pines,5,LASSO,0.587753,0.5886939571150097,0.5284947009395868
Indian Pines,5,LASSO,0.615822,0.6003898635477583,0.5431482004387584
Indian Pines,5,LASSO,0.595443,0.530214424951267,0.4641426837725381
Indian Pines,5,LASSO,0.616684,0.6101364522417154,0.5465073106911122
Indian Pines,5,LASSO,0.614326,0.5769980506822612,0.5157408897724456
Indian Pines,5,LASSO,0.638621,0.6003898635477583,0.5349356564807854
Indian Pines,5,LASSO,0.563772,0.5516569200779727,0.4893644645446087
Indian Pines,5,LASSO,0.645424,0.5828460038986355,0.5208997041136065
Indian Pines,5,LASSO,0.516037,0.5458089668615984,0.4820382375372669
Indian Pines,5,LASSO,0.627438,0.60546875,0.547985857076051
Indian Pines,10,LASSO,0.587753,0.6023391812865497,0.5446230429825859
Indian Pines,10,LASSO,0.615822,0.6588693957115009,0.6143287967831736
Indian Pines,10,LASSO,0.595443,0.6296296296296297,0.5798779331390838
Indian Pines,10,LASSO,0.616684,0.6393762183235867,0.5867082984949833
Indian Pines,10,LASSO,0.614326,0.621832358674464,0.5704166684651941
Indian Pines,10,LASSO,0.638621,0.5282651072124757,0.4588984971581994
Indian Pines,10,LASSO,0.563772,0.5925925925925926,0.5382200170555858
Indian Pines,10,LASSO,0.645424,0.6257309941520468,0.5767544990460476
Indian Pines,10,LASSO,0.516037,0.5789473684210527,0.5226817490641706
Indian Pines,10,LASSO,0.627438,0.666015625,0.6158837542940627
Indian Pines,15,LASSO,0.587753,0.6471734892787524,0.5953694504000417
Indian Pines,15,LASSO,0.615822,0.6549707602339181,0.6112654710785552
Indian Pines,15,LASSO,0.595443,0.6764132553606238,0.6307640276976842
Indian Pines,15,LASSO,0.616684,0.6491228070175439,0.5970078905104392
Indian Pines,15,LASSO,0.614326,0.6257309941520468,0.5738336196191605
Indian Pines,15,LASSO,0.638621,0.6120857699805068,0.5565811134228391
Indian Pines,15,LASSO,0.563772,0.6374269005847953,0.5881865499650412
Indian Pines,15,LASSO,0.645424,0.6861598440545809,0.6427962858044901
Indian Pines,15,LASSO,0.516037,0.6198830409356725,0.5670904810538524
Indian Pines,15,LASSO,0.627438,0.6875,0.6423129150711488
Indian Pines,20,LASSO,0.587753,0.6530214424951267,0.6023532895539028
Indian Pines,20,LASSO,0.615822,0.6491228070175439,0.6033488116357888
Indian Pines,20,LASSO,0.595443,0.6686159844054581,0.6220454013573602
Indian Pines,20,LASSO,0.616684,0.6744639376218323,0.6259185999292629
Indian Pines,20,LASSO,0.614326,0.6978557504873294,0.6556882986416327
Indian Pines,20,LASSO,0.638621,0.6588693957115009,0.6061774537414786
Indian Pines,20,LASSO,0.563772,0.6705653021442495,0.6265056607675208
Indian Pines,20,LASSO,0.645424,0.6920077972709552,0.6482397666909697
Indian Pines,20,LASSO,0.516037,0.6471734892787524,0.5988655411360141
Indian Pines,20,LASSO,0.627438,0.6640625,0.615778290670634
Indian Pines,25,LASSO,0.587753,0.6237816764132553,0.5676595038579606
Indian Pines,25,LASSO,0.615822,0.6569200779727096,0.6106329026582257
Indian Pines,25,LASSO,0.595443,0.7017543859649122,0.6597494364487602
Indian Pines,25,LASSO,0.616684,0.6354775828460039,0.5805176462357176
Indian Pines,25,LASSO,0.614326,0.6627680311890838,0.6161093159964184
Indian Pines,25,LASSO,0.638621,0.631578947368421,0.5740194807762434
Indian Pines,25,LASSO,0.563772,0.6530214424951267,0.6069050130222347
Indian Pines,25,LASSO,0.645424,0.6686159844054581,0.6217437694636491
Indian Pines,25,LASSO,0.516037,0.6530214424951267,0.6037045556139033
Indian Pines,25,LASSO,0.627438,0.65234375,0.6004121451276992
Indian Pines,30,LASSO,0.587753,0.6432748538011696,0.5896287035660894
Indian Pines,30,LASSO,0.615822,0.6608187134502924,0.615796496362932
Indian Pines,30,LASSO,0.595443,0.6432748538011696,0.5928059301412703
Indian Pines,30,LASSO,0.616684,0.6569200779727096,0.6062536795970432
Indian Pines,30,LASSO,0.614326,0.7037037037037037,0.6642178604955602
Indian Pines,30,LASSO,0.638621,0.6237816764132553,0.5679952876497154
Indian Pines,30,LASSO,0.563772,0.682261208576998,0.6391190636490756
Indian Pines,30,LASSO,0.645424,0.6978557504873294,0.6564336329070168
Indian Pines,30,LASSO,0.516037,0.6647173489278753,0.6182507268448013
Indian Pines,30,LASSO,0.627438,0.654296875,0.6017927761666227
LUCAS,5,LASSO,0.988568,0.0674039384930752,71.22547312686333
LUCAS,5,LASSO,0.709511,0.0,67.2149004384883
LUCAS,5,LASSO,0.70531,0.0663081209573401,70.03156330405375
LUCAS,5,LASSO,0.843592,0.0441203696146741,77.05636996580085
LUCAS,5,LASSO,0.85402,0.0265428591882239,77.18827478522904
LUCAS,5,LASSO,0.635145,0.0,66.60650493732727
LUCAS,5,LASSO,0.643244,0.14563901226696,78.60888161371825
LUCAS,5,LASSO,0.851688,0.0610942826715755,75.16974765668117
LUCAS,5,LASSO,0.643867,0.1066042922286225,77.2420776023853
LUCAS,5,LASSO,0.672689,0.0801589843871356,78.73159647571327
LUCAS,10,LASSO,0.988568,0.0675635373506171,71.21937831744302
LUCAS,10,LASSO,0.709511,0.0,67.08517015032969
LUCAS,10,LASSO,0.70531,0.0717301228589598,69.8279286063607
LUCAS,10,LASSO,0.843592,0.0334775369595953,77.48415809273112
LUCAS,10,LASSO,0.85402,0.0200009864531603,77.4472026469369
LUCAS,10,LASSO,0.635145,0.0,67.33448994020978
LUCAS,10,LASSO,0.643244,0.1456042929000002,78.61047884423269
LUCAS,10,LASSO,0.851688,0.0635015501866439,75.07332166609783
LUCAS,10,LASSO,0.643867,0.0593954837890756,79.25661968372704
LUCAS,10,LASSO,0.672689,0.0677462425078617,79.26103584746353
LUCAS,15,LASSO,0.988568,0.0557344838056033,71.66970538842233
LUCAS,15,LASSO,0.709511,0.0,66.73157746752322
LUCAS,15,LASSO,0.70531,0.0341454242671038,71.22753277331813
LUCAS,15,LASSO,0.843592,0.0307416088985695,77.59374751360143
LUCAS,15,LASSO,0.85402,0.0162499058566509,77.59528097837652
LUCAS,15,LASSO,0.635145,0.0,68.03181869245536
LUCAS,15,LASSO,0.643244,0.1450230296635373,78.63721447274497
LUCAS,15,LASSO,0.851688,0.0720672660271013,74.72920260250082
LUCAS,15,LASSO,0.643867,0.0566197279228873,79.37347802195575
LUCAS,15,LASSO,0.672689,0.0805902547457065,78.71313753328161
LUCAS,20,LASSO,0.988568,0.05390680323165,71.73903229009606
LUCAS,20,LASSO,0.709511,0.0,66.32302961748012
LUCAS,20,LASSO,0.70531,0.0264786572597303,71.50966919047185
LUCAS,20,LASSO,0.843592,0.0415216860104427,77.16104277471236
LUCAS,20,LASSO,0.85402,0.0143285800318766,77.67101824926212
LUCAS,20,LASSO,0.635145,0.0,69.93244587223215
LUCAS,20,LASSO,0.643244,0.1454644973839803,78.61690967182302
LUCAS,20,LASSO,0.851688,0.0744930583473773,74.63146052071615
LUCAS,20,LASSO,0.643867,0.0872620391038119,78.07375588766807
LUCAS,20,LASSO,0.672689,0.0821734082390069,78.64533932366567
LUCAS,25,LASSO,0.988568,0.0660587542155252,71.27682272272551
LUCAS,25,LASSO,0.709511,0.0123615083406345,65.89197534439519
LUCAS,25,LASSO,0.70531,0.0220061546585647,71.67374401623206
LUCAS,25,LASSO,0.843592,0.0434166573783559,77.08472894127463
LUCAS,25,LASSO,0.85402,0.0169956020022771,77.56586625628884
LUCAS,25,LASSO,0.635145,0.0,72.34989803215886
LUCAS,25,LASSO,0.643244,0.1428994338688367,78.73481364642095
LUCAS,25,LASSO,0.851688,0.0566076299614706,75.34913659717952
LUCAS,25,LASSO,0.643867,0.1083065715792044,77.16845385059813
LUCAS,25,LASSO,0.672689,0.0850754798938693,78.52090671776335
LUCAS,30,LASSO,0.988568,0.0717624457749919,71.0588413372195
LUCAS,30,LASSO,0.709511,0.0171649639188915,65.73154470120924
LUCAS,30,LASSO,0.70531,0.0345778742155602,71.21158534589549
LUCAS,30,LASSO,14.084014,0.0561593753120132,76.5695819046035
LUCAS,30,LASSO,12.556456,0.018963586871709,77.48818352719732
LUCAS,30,LASSO,12.95407,0.0,77.8934177992194
LUCAS,30,LASSO,13.369317,0.1502926189495206,78.39450249224069
LUCAS,30,LASSO,12.371363,0.0509322276745819,75.57544509976212
LUCAS,30,LASSO,12.936434,0.1179090472755842,76.75182301245493
LUCAS,30,LASSO,12.541105,0.095227689709499,78.0840485802753
GHISACONUS,5,MCUVE,1.099788,0.4639769452449567,0.204285432488411
GHISACONUS,5,MCUVE,1.004617,0.5129682997118156,0.2792158308751229
GHISACONUS,5,MCUVE,0.988558,0.5763688760806917,0.4084747138566442
GHISACONUS,5,MCUVE,1.00057,0.4639769452449567,0.2429090909090908
GHISACONUS,5,MCUVE,0.994527,0.4495677233429395,0.1795573271273303
GHISACONUS,5,MCUVE,0.99497,0.5129682997118156,0.2936195328780159
GHISACONUS,5,MCUVE,0.990246,0.5043227665706052,0.2659336334341868
GHISACONUS,5,MCUVE,1.012463,0.5417867435158501,0.294165056865429
GHISACONUS,5,MCUVE,1.006549,0.4755043227665706,0.2503798309752161
GHISACONUS,5,MCUVE,0.987716,0.5878962536023055,0.4232865726804663
GHISACONUS,10,MCUVE,1.023173,0.5187319884726225,0.3145699280847842
GHISACONUS,10,MCUVE,1.032544,0.547550432276657,0.3587688323917137
GHISACONUS,10,MCUVE,0.974253,0.5043227665706052,0.3134956693773796
GHISACONUS,10,MCUVE,1.028662,0.5446685878962536,0.3728509168277645
GHISACONUS,10,MCUVE,0.982755,0.4783861671469741,0.2691761694205259
GHISACONUS,10,MCUVE,1.0256,0.515850144092219,0.3235239509840326
GHISACONUS,10,MCUVE,0.99666,0.4726224783861671,0.2507079813092934
GHISACONUS,10,MCUVE,1.033837,0.5129682997118156,0.282250563007931
GHISACONUS,10,MCUVE,1.032717,0.5360230547550432,0.3577103045492693
GHISACONUS,10,MCUVE,1.010135,0.5273775216138329,0.3397914080536446
GHISACONUS,15,MCUVE,1.026787,0.590778097982709,0.4251347504491682
GHISACONUS,15,MCUVE,1.055336,0.6368876080691642,0.4923837830306971
GHISACONUS,15,MCUVE,0.988832,0.5878962536023055,0.4321500503524672
GHISACONUS,15,MCUVE,1.013123,0.5706051873198847,0.4074222645012664
GHISACONUS,15,MCUVE,1.026769,0.5850144092219021,0.426722654367729
GHISACONUS,15,MCUVE,1.069649,0.5821325648414986,0.4268121803123683
GHISACONUS,15,MCUVE,0.981785,0.6167146974063401,0.4613184863552537
GHISACONUS,15,MCUVE,1.009267,0.7002881844380403,0.5654665863937387
GHISACONUS,15,MCUVE,1.016441,0.6397694524495677,0.4987982713595711
GHISACONUS,15,MCUVE,1.023953,0.6455331412103746,0.512189267958169
GHISACONUS,20,MCUVE,1.006146,0.654178674351585,0.5110093359168575
GHISACONUS,20,MCUVE,1.034528,0.6368876080691642,0.4908468418110676
GHISACONUS,20,MCUVE,1.043418,0.6340057636887608,0.4969005080198642
GHISACONUS,20,MCUVE,1.012361,0.5965417867435159,0.4464953058062163
GHISACONUS,20,MCUVE,1.04096,0.6340057636887608,0.4899421296296297
GHISACONUS,20,MCUVE,1.03818,0.5994236311239193,0.4495206573841588
GHISACONUS,20,MCUVE,1.016913,0.5994236311239193,0.43664883552524
GHISACONUS,20,MCUVE,1.039338,0.6628242074927954,0.5145228215767634
GHISACONUS,20,MCUVE,1.010013,0.654178674351585,0.5198339483394834
GHISACONUS,20,MCUVE,1.035101,0.5677233429394812,0.4093684043301636
GHISACONUS,25,MCUVE,1.049874,0.6829971181556196,0.5526201666686201
GHISACONUS,25,MCUVE,1.048159,0.69164265129683,0.5655343498051697
GHISACONUS,25,MCUVE,1.023317,0.6484149855907781,0.518598119150775
GHISACONUS,25,MCUVE,1.042044,0.5850144092219021,0.4307781688937493
GHISACONUS,25,MCUVE,1.01841,0.590778097982709,0.4327715614495556
GHISACONUS,25,MCUVE,1.025666,0.6311239193083573,0.4916623748211731
GHISACONUS,25,MCUVE,1.022609,0.622478386167147,0.4606366947875508
GHISACONUS,25,MCUVE,1.015458,0.69164265129683,0.5581616745802245
GHISACONUS,25,MCUVE,1.053282,0.6714697406340058,0.5456237077877325
GHISACONUS,25,MCUVE,1.022331,0.6023054755043228,0.454626212928796
GHISACONUS,30,MCUVE,1.051358,0.69164265129683,0.5655801001544438
GHISACONUS,30,MCUVE,1.030039,0.6685878962536023,0.5350639061389507
GHISACONUS,30,MCUVE,1.031252,0.6397694524495677,0.5041837177933746
GHISACONUS,30,MCUVE,1.023927,0.5734870317002881,0.4130742857142857
GHISACONUS,30,MCUVE,1.05572,0.6080691642651297,0.4572013526258884
GHISACONUS,30,MCUVE,1.019528,0.6195965417867435,0.4775109792961843
GHISACONUS,30,MCUVE,0.994113,0.6455331412103746,0.4978942167427415
GHISACONUS,30,MCUVE,1.032301,0.6628242074927954,0.51536312849162
GHISACONUS,30,MCUVE,1.045308,0.7146974063400576,0.6035109587618157
GHISACONUS,30,MCUVE,1.02763,0.6167146974063401,0.4705450457168424
Indian Pines,5,MCUVE,1.804753,0.4561403508771929,0.3518826273009261
Indian Pines,5,MCUVE,1.792593,0.5224171539961013,0.4396442185514613
Indian Pines,5,MCUVE,1.779887,0.5185185185185185,0.4304995617879054
Indian Pines,5,MCUVE,1.843351,0.594541910331384,0.5168901022778207
Indian Pines,5,MCUVE,1.793596,0.5477582846003899,0.469694201729723
Indian Pines,5,MCUVE,1.834121,0.50682261208577,0.3979850735884152
Indian Pines,5,MCUVE,1.788393,0.5380116959064327,0.4593780987233815
Indian Pines,5,MCUVE,1.774571,0.4541910331384015,0.3500746572553278
Indian Pines,5,MCUVE,1.783158,0.5614035087719298,0.4874237297167675
Indian Pines,5,MCUVE,1.792441,0.505859375,0.4179072954816096
Indian Pines,10,MCUVE,1.869419,0.5243664717348928,0.445171871190798
Indian Pines,10,MCUVE,1.829459,0.5497076023391813,0.4794006009805471
Indian Pines,10,MCUVE,1.809397,0.557504873294347,0.4905014000700034
Indian Pines,10,MCUVE,1.834924,0.6003898635477583,0.5318217837650139
Indian Pines,10,MCUVE,1.838111,0.4054580896686159,0.3050293374315422
Indian Pines,10,MCUVE,1.840149,0.5458089668615984,0.4610931519078084
Indian Pines,10,MCUVE,1.859597,0.5458089668615984,0.473071446519809
Indian Pines,10,MCUVE,1.832809,0.5594541910331384,0.4896645831499251
Indian Pines,10,MCUVE,1.837458,0.557504873294347,0.4852903476746549
Indian Pines,10,MCUVE,1.861175,0.54296875,0.4667117720634384
Indian Pines,15,MCUVE,1.853139,0.5165692007797271,0.4399957743503063
Indian Pines,15,MCUVE,1.919175,0.594541910331384,0.5367805064401159
Indian Pines,15,MCUVE,1.896306,0.5594541910331384,0.4930009839291571
Indian Pines,15,MCUVE,1.866966,0.580896686159844,0.5117573106922471
Indian Pines,15,MCUVE,1.849347,0.557504873294347,0.4911225796302203
Indian Pines,15,MCUVE,1.854015,0.5360623781676414,0.4535151756580744
Indian Pines,15,MCUVE,1.860866,0.5321637426900585,0.4629818638611919
Indian Pines,15,MCUVE,1.771698,0.6042884990253411,0.5472237077230099
Indian Pines,15,MCUVE,1.82607,0.5165692007797271,0.4495398554016692
Indian Pines,15,MCUVE,1.836135,0.53515625,0.4639262335468431
Indian Pines,20,MCUVE,1.894657,0.5458089668615984,0.4785311671087533
Indian Pines,20,MCUVE,1.871485,0.580896686159844,0.5245310836268327
Indian Pines,20,MCUVE,1.876911,0.5672514619883041,0.5028939580441558
Indian Pines,20,MCUVE,1.880843,0.5984405458089669,0.5358628292348706
Indian Pines,20,MCUVE,1.916027,0.5692007797270955,0.5077673190809469
Indian Pines,20,MCUVE,1.855827,0.5399610136452242,0.4612087956102054
Indian Pines,20,MCUVE,1.885877,0.5886939571150097,0.5308814797800092
Indian Pines,20,MCUVE,1.84286,0.6159844054580896,0.5644673332184107
Indian Pines,20,MCUVE,1.849134,0.5185185185185185,0.4550908246465064
Indian Pines,20,MCUVE,1.863701,0.53515625,0.4660263095624128
Indian Pines,25,MCUVE,1.835372,0.5555555555555556,0.4894319163982086
Indian Pines,25,MCUVE,1.889109,0.5633528265107213,0.5058292300083858
Indian Pines,25,MCUVE,1.858257,0.5925925925925926,0.536326837748774
Indian Pines,25,MCUVE,1.873242,0.6023391812865497,0.5392012681079652
Indian Pines,25,MCUVE,1.924474,0.5867446393762183,0.5307994305190042
Indian Pines,25,MCUVE,1.852065,0.594541910331384,0.5322092747981166
Indian Pines,25,MCUVE,1.859159,0.5633528265107213,0.5053506090999096
Indian Pines,25,MCUVE,1.864828,0.5769980506822612,0.5225020803486407
Indian Pines,25,MCUVE,1.861115,0.5399610136452242,0.480459513622768
Indian Pines,25,MCUVE,1.877,0.6171875,0.5632711146700554
Indian Pines,30,MCUVE,1.847784,0.6627680311890838,0.6126172528033732
Indian Pines,30,MCUVE,1.85359,0.5964912280701754,0.5444206100647819
Indian Pines,30,MCUVE,1.882546,0.6783625730994152,0.6341842886592592
Indian Pines,30,MCUVE,1.852754,0.6354775828460039,0.5807907777554427
Indian Pines,30,MCUVE,1.893041,0.7173489278752436,0.6789224467244781
Indian Pines,30,MCUVE,2.007857,0.594541910331384,0.5351155414589941
Indian Pines,30,MCUVE,1.874825,0.6374269005847953,0.587909097976212
Indian Pines,30,MCUVE,1.885334,0.621832358674464,0.5736501190945389
Indian Pines,30,MCUVE,1.833739,0.6803118908382066,0.6381652796593767
Indian Pines,30,MCUVE,1.885461,0.68359375,0.6363668247858376
LUCAS,5,MCUVE,87.439857,0.4558616537780677,54.40555192879973
LUCAS,5,MCUVE,89.16579,0.2592772910313368,57.06388728549167
LUCAS,5,MCUVE,89.38759,0.2196555300302758,64.02288035553418
LUCAS,5,MCUVE,88.974559,0.3910944882249215,61.50096003696612
LUCAS,5,MCUVE,92.968845,0.0,78.96323438101336
LUCAS,5,MCUVE,88.822758,0.311883611374345,55.20564742392293
LUCAS,5,MCUVE,90.900608,0.0427742150566112,83.20666344390784
LUCAS,5,MCUVE,90.169616,0.1857181481900058,70.00345553240803
LUCAS,5,MCUVE,90.107299,0.0163044597754001,81.05174455351683
LUCAS,5,MCUVE,92.301676,0.4072572496834897,63.20126893209745
LUCAS,10,MCUVE,90.343898,0.4432015103556259,55.03482356930394
LUCAS,10,MCUVE,90.199369,0.2886588190297408,55.92068714130835
LUCAS,10,MCUVE,89.097549,0.2381288460966945,63.26052556492735
LUCAS,10,MCUVE,88.963605,0.3764798017746158,62.23464345981137
LUCAS,10,MCUVE,89.344576,0.3015260939166041,65.3834766515047
LUCAS,10,MCUVE,87.62799,0.1613220022533242,60.94669805620653
LUCAS,10,MCUVE,90.272446,0.2566050862348558,73.32645774783018
LUCAS,10,MCUVE,94.453213,0.2949423737566042,65.13949806313636
LUCAS,10,MCUVE,88.684185,0.3797481130490455,64.36000406914668
